FlightID,RouteID,DepartureDateTime,AircraftType,TotalCapacity,FlightStatus,FuelCost,CrewCost,AirportCost,OtherOperatingCost
F002563,R010,2025-06-21 06:45:00,Airbus A320,180,Delayed,1015.18,367.46,2933.58,1271.9
F002564,R010,2025-06-21 14:30:00,Airbus A320,180,Completed,1074.87,391.6,1958.19,677.7
F002565,R001,2025-06-22 20:45:00,Boeing 737,160,Completed,14571.17,4850.92,2737.83,525.15
F002566,R002,2025-06-22 16:15:00,Boeing 737,160,Completed,13247.55,5058.49,2697.82,1483.04
F002567,R003,2025-06-22 21:15:00,Airbus A320,180,Completed,9614.64,3713.54,2132.78,991.17
F002568,R003,2025-06-22 19:15:00,Boeing 737,160,Completed,11046.87,3786.83,2624.18,626.22
F002569,R004,2025-06-22 11:45:00,Airbus A320,180,Cancelled,11141.63,3695.47,2770.96,1203.59
F002570,R004,2025-06-22 18:30:00,Airbus A320,180,Completed,11072.26,3823.41,1914.09,576.59
F002571,R005,2025-06-22 19:45:00,Airbus A320,180,Completed,3456.56,1163.46,2200.62,580.52
F002572,R005,2025-06-22 11:00:00,Boeing 737,160,Completed,3176.57,1132.94,2962.45,608.85
F002573,R006,2025-06-22 22:45:00,Airbus A320,180,Completed,3576.42,1143.52,1969.81,771.88
F002574,R006,2025-06-22 12:30:00,Boeing 737,160,Completed,3141.05,1178.41,2608.38,878.4
F002575,R007,2025-06-22 09:15:00,Boeing 737,160,Completed,3410.06,1299.59,2765.21,1104.6
F002576,R008,2025-06-22 11:30:00,Airbus A320,180,Completed,3578.26,1239.96,2954.84,1159.92
F002577,R008,2025-06-22 14:30:00,Boeing 737,160,Completed,3713.35,1230.86,2565.39,993.06
F002578,R009,2025-06-22 08:15:00,Airbus A320,180,Completed,976.89,387.36,2143.55,806.72
F002579,R010,2025-06-22 15:15:00,Boeing 737,160,Completed,1034.31,365.67,2702.06,1036.84
F002580,R010,2025-06-22 18:45:00,Airbus A320,180,Completed,1103.82,355.98,2770.11,1316.56
F002581,R001,2025-06-23 11:00:00,Boeing 737,160,Completed,14470.57,4886.18,1794.11,1249.75
F002582,R002,2025-06-23 11:15:00,Boeing 737,160,Completed,12573.77,4901.22,1966.43,1243.97
F002583,R003,2025-06-23 06:15:00,Airbus A320,180,Completed,9426.61,3770.84,2462.79,1005.24
F002584,R003,2025-06-23 07:00:00,Boeing 737,160,Completed,9469.0,3876.42,1802.47,1094.67
F002585,R004,2025-06-23 08:00:00,Airbus A320,180,Completed,9203.56,3512.28,1946.72,1436.79
F002586,R005,2025-06-23 13:00:00,Airbus A320,180,Completed,3428.74,1198.66,2199.95,1152.23
F002587,R006,2025-06-23 07:00:00,Airbus A320,180,Completed,3517.97,1147.08,2981.54,854.78
F002588,R006,2025-06-23 07:30:00,Boeing 737,160,Completed,3320.47,1162.45,2967.27,966.66
F002589,R007,2025-06-23 17:00:00,Boeing 737,160,Completed,3227.27,1340.74,2011.09,837.7
F002590,R007,2025-06-23 11:00:00,Boeing 737,160,Completed,3506.14,1239.24,2292.73,1367.23
F002591,R008,2025-06-23 22:00:00,Airbus A320,180,Completed,3269.97,1277.9,2640.68,1215.06
F002592,R008,2025-06-23 20:00:00,Airbus A320,180,Completed,3247.54,1221.42,2535.39,611.07
F002593,R009,2025-06-23 10:15:00,Boeing 737,160,Completed,1064.88,388.18,2382.12,1487.84
F002594,R009,2025-06-23 14:45:00,Airbus A320,180,Delayed,1085.05,375.33,2227.75,1337.5
F002595,R010,2025-06-23 20:45:00,Boeing 737,160,Completed,1110.71,355.56,2697.4,1047.03
F002596,R001,2025-06-24 17:45:00,Boeing 737,160,Completed,12291.35,5024.91,2503.69,793.16
F002597,R001,2025-06-24 10:15:00,Airbus A320,180,Completed,14875.76,4782.82,2736.36,890.7
F002598,R002,2025-06-24 18:45:00,Airbus A320,180,Completed,14556.98,4830.99,2499.57,519.92
F002599,R003,2025-06-24 17:00:00,Airbus A320,180,Completed,10396.15,3551.11,2367.1,1482.54
F002600,R003,2025-06-24 17:15:00,Boeing 737,160,Completed,9791.26,3779.06,2758.09,1394.65
F002601,R004,2025-06-24 18:00:00,Boeing 737,160,Completed,10113.08,3510.96,1796.44,546.42
F002602,R005,2025-06-24 11:30:00,Boeing 737,160,Completed,3399.52,1211.15,2430.0,1365.7
F002603,R005,2025-06-24 10:30:00,Airbus A320,180,Completed,3269.21,1154.78,1515.33,1412.87
F002604,R006,2025-06-24 08:00:00,Airbus A320,180,Completed,3501.02,1134.17,1651.4,1411.59
F002605,R006,2025-06-24 18:45:00,Airbus A320,180,Completed,3439.27,1213.46,2983.74,1198.29
F002606,R007,2025-06-24 13:15:00,Airbus A320,180,Completed,3337.01,1288.4,1640.21,825.85
F002607,R007,2025-06-24 09:30:00,Airbus A320,180,Completed,3469.52,1316.45,1733.2,1005.56
F002608,R008,2025-06-24 09:30:00,Airbus A320,180,Completed,3346.96,1261.1,2616.69,1414.39
F002609,R008,2025-06-24 09:15:00,Boeing 737,160,Completed,3811.65,1334.26,1994.27,598.48
F002610,R009,2025-06-24 17:45:00,Boeing 737,160,Delayed,995.87,365.01,2064.57,1438.89
F002611,R010,2025-06-24 20:15:00,Boeing 737,160,Completed,1076.71,356.01,1943.45,792.72
F002612,R001,2025-06-25 14:45:00,Airbus A320,180,Completed,13526.91,4720.66,1596.99,601.75
F002613,R001,2025-06-25 20:15:00,Boeing 737,160,Completed,14502.51,4932.1,2042.48,1305.51
F002614,R002,2025-06-25 13:45:00,Boeing 737,160,Completed,12840.71,4943.4,1960.34,728.27
F002615,R002,2025-06-25 06:15:00,Airbus A320,180,Completed,13058.49,4738.58,1952.57,1346.68
F002616,R003,2025-06-25 11:45:00,Boeing 737,160,Completed,9466.65,3571.18,1889.34,1251.74
F002617,R003,2025-06-25 22:45:00,Boeing 737,160,Completed,10952.05,3576.05,2274.29,800.26
F002618,R004,2025-06-25 20:45:00,Airbus A320,180,Completed,9646.71,3511.2,2479.05,877.25
F002619,R005,2025-06-25 10:45:00,Boeing 737,160,Completed,3502.01,1212.52,2914.62,708.25
F002620,R006,2025-06-25 21:45:00,Boeing 737,160,Completed,3174.31,1143.5,2839.67,931.24
F002621,R006,2025-06-25 22:45:00,Boeing 737,160,Delayed,3205.87,1208.41,1545.31,763.25
F002622,R007,2025-06-25 13:15:00,Boeing 737,160,Completed,3662.23,1317.92,2666.13,759.71
F002623,R007,2025-06-25 17:00:00,Boeing 737,160,Completed,3507.35,1291.96,2613.31,1456.99
F002624,R008,2025-06-25 20:45:00,Airbus A320,180,Completed,3720.47,1258.19,2522.72,1237.87
F002625,R008,2025-06-25 19:45:00,Boeing 737,160,Completed,3692.43,1282.02,2822.75,999.81
F002626,R009,2025-06-25 17:30:00,Boeing 737,160,Completed,1015.4,358.18,2556.7,527.62
F002627,R009,2025-06-25 22:30:00,Boeing 737,160,Completed,1099.48,373.13,2790.47,1249.58
F002628,R010,2025-06-25 20:15:00,Boeing 737,160,Completed,937.92,361.88,2915.54,647.23
F002629,R001,2025-06-26 09:00:00,Airbus A320,180,Completed,14511.29,5024.87,2235.14,1106.75
F002630,R002,2025-06-26 09:45:00,Boeing 737,160,Cancelled,12406.99,4848.29,2425.18,1043.2
F002631,R002,2025-06-26 09:30:00,Airbus A320,180,Completed,14530.39,4902.55,2330.19,532.38
F002632,R003,2025-06-26 09:45:00,Boeing 737,160,Completed,9558.7,3823.61,1768.76,529.59
F002633,R004,2025-06-26 19:00:00,Boeing 737,160,Completed,11161.97,3836.17,1776.58,897.52
F002634,R005,2025-06-26 08:00:00,Airbus A320,180,Completed,3297.3,1231.76,2175.87,1383.54
F002635,R005,2025-06-26 06:15:00,Boeing 737,160,Completed,3201.7,1151.65,2830.64,539.34
F002636,R006,2025-06-26 06:00:00,Airbus A320,180,Delayed,3321.43,1153.39,2119.9,958.84
F002637,R006,2025-06-26 14:30:00,Airbus A320,180,Completed,3317.69,1229.91,2794.54,940.57
F002638,R007,2025-06-26 20:45:00,Boeing 737,160,Completed,3818.74,1218.58,1833.44,1062.82
F002639,R007,2025-06-26 18:30:00,Airbus A320,180,Completed,3215.87,1330.84,2423.67,1112.75
F002640,R008,2025-06-26 09:15:00,Boeing 737,160,Completed,3262.65,1307.73,2986.96,993.26
F002641,R008,2025-06-26 08:15:00,Boeing 737,160,Completed,3752.72,1246.39,2478.33,798.47
F002642,R009,2025-06-26 07:15:00,Airbus A320,180,Completed,1073.45,372.23,2468.82,1324.06
F002643,R009,2025-06-26 20:15:00,Airbus A320,180,Completed,998.86,362.98,2233.88,1123.43
F002644,R010,2025-06-26 06:45:00,Boeing 737,160,Delayed,1029.67,375.73,1952.03,502.79
F002645,R010,2025-06-26 21:30:00,Airbus A320,180,Completed,1099.77,356.11,1566.89,510.23
F002646,R001,2025-06-27 11:00:00,Boeing 737,160,Completed,12758.1,4740.99,2057.11,1325.28
F002647,R002,2025-06-27 13:00:00,Airbus A320,180,Completed,12956.51,4985.85,1551.89,725.17
F002648,R002,2025-06-27 11:30:00,Boeing 737,160,Completed,12924.43,4788.29,2936.11,744.68
F002649,R003,2025-06-27 07:15:00,Airbus A320,180,Completed,10977.16,3804.74,2016.08,1473.43
F002650,R004,2025-06-27 13:30:00,Airbus A320,180,Completed,9804.88,3772.45,2846.19,726.04
F002651,R005,2025-06-27 22:30:00,Boeing 737,160,Completed,3347.88,1218.3,1868.4,1375.15
F002652,R005,2025-06-27 15:15:00,Airbus A320,180,Delayed,3540.86,1198.94,1698.39,1311.85
F002653,R006,2025-06-27 17:15:00,Boeing 737,160,Completed,3022.84,1243.35,1904.2,770.22
F002654,R007,2025-06-27 07:45:00,Airbus A320,180,Completed,3702.73,1268.26,2861.51,1111.73
F002655,R008,2025-06-27 07:00:00,Boeing 737,160,Completed,3344.1,1281.54,1797.13,981.12
F002656,R009,2025-06-27 17:30:00,Boeing 737,160,Completed,939.14,355.86,1773.38,1274.87
F002657,R009,2025-06-27 14:00:00,Boeing 737,160,Completed,1111.13,368.09,2978.98,597.79
F002658,R010,2025-06-27 11:45:00,Airbus A320,180,Completed,941.29,363.87,2222.43,732.12
F002659,R001,2025-06-28 10:45:00,Airbus A320,180,Completed,13540.22,4777.32,2779.57,1129.56
F002660,R001,2025-06-28 18:30:00,Airbus A320,180,Completed,12531.36,5150.82,2551.83,1390.36
F002661,R002,2025-06-28 09:45:00,Boeing 737,160,Completed,12323.26,4985.19,1737.51,1241.83
F002662,R002,2025-06-28 14:30:00,Boeing 737,160,Completed,12987.64,4797.07,2557.73,562.79
F002663,R003,2025-06-28 16:30:00,Boeing 737,160,Completed,9783.01,3607.42,2579.69,639.57
F002664,R004,2025-06-28 15:15:00,Boeing 737,160,Completed,10188.38,3670.44,2875.99,961.0
F002665,R005,2025-06-28 14:45:00,Boeing 737,160,Completed,3184.91,1216.66,2789.95,653.33
F002666,R006,2025-06-28 22:15:00,Airbus A320,180,Completed,3350.82,1208.84,2550.62,1039.7
F002667,R007,2025-06-28 11:00:00,Airbus A320,180,Completed,3717.05,1279.83,1562.17,992.71
F002668,R008,2025-06-28 12:15:00,Boeing 737,160,Completed,3707.1,1293.4,2979.27,930.0
F002669,R008,2025-06-28 09:30:00,Boeing 737,160,Delayed,3289.95,1277.8,2314.35,789.84
F002670,R009,2025-06-28 14:00:00,Airbus A320,180,Completed,1056.59,384.68,2038.92,1027.29
F002671,R009,2025-06-28 12:15:00,Airbus A320,180,Completed,1069.53,381.88,2216.74,904.53
F002672,R010,2025-06-28 06:30:00,Airbus A320,180,Completed,1024.85,379.93,2668.38,862.41
F002673,R001,2025-06-29 16:30:00,Boeing 737,160,Completed,14390.42,4896.44,2333.17,672.61
F002674,R002,2025-06-29 06:00:00,Boeing 737,160,Completed,13211.39,5096.43,2900.74,905.74
F002675,R002,2025-06-29 15:45:00,Boeing 737,160,Completed,13755.35,4795.91,2640.72,1380.81
F002676,R003,2025-06-29 08:15:00,Boeing 737,160,Cancelled,9636.59,3608.39,1931.21,1073.4
F002677,R004,2025-06-29 06:45:00,Airbus A320,180,Completed,9483.39,3763.49,1559.64,909.91
F002678,R005,2025-06-29 14:30:00,Boeing 737,160,Delayed,3569.44,1171.52,1791.31,566.75
F002679,R006,2025-06-29 07:00:00,Boeing 737,160,Completed,3341.83,1134.53,2640.39,1074.92
F002680,R006,2025-06-29 13:30:00,Boeing 737,160,Completed,3292.31,1149.7,1740.48,1336.35
F002681,R007,2025-06-29 08:15:00,Airbus A320,180,Delayed,3773.82,1306.98,2129.81,521.27
F002682,R008,2025-06-29 20:45:00,Boeing 737,160,Completed,3398.84,1253.92,1666.35,1185.09
F002683,R009,2025-06-29 07:45:00,Airbus A320,180,Completed,1104.67,369.92,1827.58,1025.72
F002684,R009,2025-06-29 17:00:00,Boeing 737,160,Completed,1043.4,363.84,1760.2,771.38
F002685,R010,2025-06-29 20:45:00,Boeing 737,160,Completed,1102.02,380.48,1808.38,1367.35
F002686,R001,2025-06-30 19:00:00,Boeing 737,160,Completed,14001.58,5094.82,1888.46,1212.55
F002687,R002,2025-06-30 15:15:00,Boeing 737,160,Completed,14198.97,4895.1,1914.03,1317.13
F002688,R002,2025-06-30 09:15:00,Airbus A320,180,Completed,12737.7,4935.08,2842.14,1023.36
F002689,R003,2025-06-30 19:00:00,Airbus A320,180,Completed,10881.28,3584.35,1876.51,792.32
F002690,R003,2025-06-30 07:30:00,Airbus A320,180,Completed,10780.15,3682.17,2787.52,600.09
F002691,R004,2025-06-30 06:00:00,Airbus A320,180,Completed,10396.11,3715.86,1758.65,1197.33
F002692,R004,2025-06-30 07:15:00,Airbus A320,180,Completed,10275.57,3671.8,1899.91,767.32
F002693,R005,2025-06-30 11:15:00,Airbus A320,180,Completed,3165.95,1221.37,2694.2,1000.98
F002694,R005,2025-06-30 18:30:00,Airbus A320,180,Completed,3312.92,1247.1,1748.26,1374.15
F002695,R006,2025-06-30 13:45:00,Boeing 737,160,Completed,3213.44,1196.06,1921.31,967.61
F002696,R006,2025-06-30 12:45:00,Airbus A320,180,Completed,2981.61,1130.04,2935.92,1095.62
F002697,R007,2025-06-30 22:30:00,Airbus A320,180,Completed,3512.6,1338.87,1761.57,890.81
F002698,R008,2025-06-30 13:30:00,Boeing 737,160,Completed,3761.87,1222.07,2671.52,976.96
F002699,R008,2025-06-30 08:30:00,Airbus A320,180,Completed,3208.14,1280.56,2471.32,910.57
F002700,R009,2025-06-30 15:15:00,Airbus A320,180,Completed,1029.57,389.2,1892.89,712.28
F002701,R010,2025-06-30 18:45:00,Boeing 737,160,Completed,1037.19,372.18,2477.74,1356.14
F002702,R001,2025-07-01 14:45:00,Airbus A320,180,Completed,12608.91,5136.54,2632.53,904.13
F002703,R001,2025-07-01 08:30:00,Airbus A320,180,Completed,14653.22,4745.63,2059.15,1017.53
F002704,R002,2025-07-01 07:15:00,Airbus A320,180,Completed,13545.47,5046.91,2365.3,610.0
F002705,R003,2025-07-01 16:00:00,Airbus A320,180,Completed,10457.21,3816.65,2077.59,790.06
F002706,R003,2025-07-01 13:30:00,Airbus A320,180,Completed,10666.54,3665.57,2006.19,536.5
F002707,R004,2025-07-01 20:30:00,Airbus A320,180,Completed,10340.1,3598.09,1540.57,983.05
F002708,R005,2025-07-01 12:00:00,Airbus A320,180,Delayed,3248.05,1222.63,2857.15,1047.99
F002709,R005,2025-07-01 10:15:00,Boeing 737,160,Completed,3215.14,1234.08,2213.06,1074.64
F002710,R006,2025-07-01 08:00:00,Airbus A320,180,Completed,3272.28,1188.84,1993.65,1002.38
F002711,R006,2025-07-01 16:00:00,Airbus A320,180,Completed,3247.87,1152.98,2122.07,804.68
F002712,R007,2025-07-01 22:45:00,Airbus A320,180,Delayed,3189.92,1326.08,2698.23,1137.68
F002713,R008,2025-07-01 15:15:00,Boeing 737,160,Completed,3757.08,1306.93,1588.02,1147.91
F002714,R009,2025-07-01 08:45:00,Airbus A320,180,Completed,931.77,369.91,1780.23,561.19
F002715,R009,2025-07-01 08:45:00,Boeing 737,160,Completed,1044.52,391.28,2844.47,514.83
F002716,R010,2025-07-01 11:00:00,Boeing 737,160,Completed,1026.55,376.31,2128.02,822.86
F002717,R001,2025-07-02 13:45:00,Boeing 737,160,Completed,13496.91,5155.14,1509.11,922.89
F002718,R002,2025-07-02 14:15:00,Airbus A320,180,Completed,13850.21,4780.58,1809.37,1195.46
F002719,R002,2025-07-02 13:00:00,Boeing 737,160,Completed,14858.43,4852.23,2984.35,1101.5
F002720,R003,2025-07-02 09:30:00,Airbus A320,180,Completed,10711.59,3732.8,2127.82,526.78
F002721,R004,2025-07-02 11:00:00,Airbus A320,180,Completed,10801.83,3669.55,1502.99,758.46
F002722,R004,2025-07-02 22:15:00,Airbus A320,180,Completed,9608.8,3844.28,2613.75,777.94
F002723,R005,2025-07-02 07:15:00,Boeing 737,160,Completed,3244.72,1192.61,2121.43,1002.0
F002724,R006,2025-07-02 18:45:00,Airbus A320,180,Completed,3373.72,1209.12,2015.61,1145.2
F002725,R007,2025-07-02 09:45:00,Airbus A320,180,Completed,3795.19,1292.37,2584.07,641.92
F002726,R008,2025-07-02 16:00:00,Boeing 737,160,Completed,3835.38,1317.22,1671.66,554.4
F002727,R009,2025-07-02 19:30:00,Boeing 737,160,Completed,1017.45,357.09,1546.63,1129.1
F002728,R010,2025-07-02 22:00:00,Airbus A320,180,Completed,958.43,360.92,1748.41,1445.87
F002729,R001,2025-07-03 15:30:00,Airbus A320,180,Completed,14299.29,4717.44,2775.99,957.64
F002730,R002,2025-07-03 11:45:00,Airbus A320,180,Completed,12493.06,4909.88,1503.27,1437.06
F002731,R002,2025-07-03 09:45:00,Boeing 737,160,Delayed,12718.13,4936.26,2087.87,515.56
F002732,R003,2025-07-03 22:15:00,Boeing 737,160,Completed,9625.26,3551.72,1585.23,1257.41
F002733,R004,2025-07-03 19:15:00,Airbus A320,180,Completed,9707.51,3588.01,2704.6,881.49
F002734,R005,2025-07-03 14:30:00,Airbus A320,180,Completed,3528.35,1138.25,1516.43,1246.38
F002735,R006,2025-07-03 15:15:00,Airbus A320,180,Completed,3080.75,1199.48,2378.35,1438.79
F002736,R007,2025-07-03 13:45:00,Airbus A320,180,Completed,3348.27,1241.31,2864.21,1069.88
F002737,R008,2025-07-03 07:15:00,Airbus A320,180,Completed,3630.58,1275.44,1697.79,1254.21
F002738,R008,2025-07-03 13:45:00,Airbus A320,180,Completed,3266.7,1315.95,2534.56,542.03
F002739,R009,2025-07-03 13:45:00,Airbus A320,180,Completed,1028.75,358.26,2299.18,939.62
F002740,R009,2025-07-03 17:30:00,Boeing 737,160,Completed,1125.36,387.98,2740.6,771.98
F002741,R010,2025-07-03 09:30:00,Airbus A320,180,Completed,1130.95,364.6,2054.16,1439.07
F002742,R001,2025-07-04 19:15:00,Boeing 737,160,Completed,14866.84,4816.76,1557.66,903.23
F002743,R001,2025-07-04 20:45:00,Airbus A320,180,Completed,13844.75,4766.53,2372.22,1066.95
F002744,R002,2025-07-04 11:15:00,Boeing 737,160,Completed,14841.21,4794.57,2286.65,684.52
F002745,R002,2025-07-04 19:15:00,Boeing 737,160,Completed,13296.23,4899.59,2949.75,1448.63
F002746,R003,2025-07-04 11:15:00,Airbus A320,180,Completed,9903.15,3871.16,2863.02,1447.98
F002747,R003,2025-07-04 10:15:00,Boeing 737,160,Completed,9788.74,3711.51,2216.19,1472.54
F002748,R004,2025-07-04 21:45:00,Boeing 737,160,Completed,9893.43,3795.74,1518.54,621.42
F002749,R004,2025-07-04 14:15:00,Boeing 737,160,Completed,10200.23,3827.47,1877.2,1108.01
F002750,R005,2025-07-04 09:30:00,Boeing 737,160,Completed,3334.38,1217.23,2964.07,1099.49
F002751,R006,2025-07-04 10:45:00,Boeing 737,160,Completed,2959.46,1235.14,1934.39,549.67
F002752,R007,2025-07-04 18:15:00,Boeing 737,160,Completed,3847.44,1257.0,2478.09,726.83
F002753,R007,2025-07-04 07:30:00,Boeing 737,160,Completed,3326.47,1233.05,1806.19,1311.53
F002754,R008,2025-07-04 16:15:00,Airbus A320,180,Completed,3266.3,1293.72,2310.22,1144.43
F002755,R008,2025-07-04 18:30:00,Boeing 737,160,Completed,3696.33,1303.43,2545.94,796.85
F002756,R009,2025-07-04 16:15:00,Boeing 737,160,Completed,1032.32,364.03,2747.48,530.98
F002757,R010,2025-07-04 19:45:00,Boeing 737,160,Completed,1053.67,365.06,2858.62,900.68
F002758,R010,2025-07-04 07:30:00,Airbus A320,180,Cancelled,1035.48,388.19,1627.76,1158.88
F002759,R001,2025-07-05 06:45:00,Airbus A320,180,Completed,13364.86,5166.04,2145.92,833.21
F002760,R002,2025-07-05 10:30:00,Boeing 737,160,Completed,13094.19,5096.22,1961.03,757.63
F002761,R002,2025-07-05 11:30:00,Boeing 737,160,Completed,14876.73,5027.54,2223.24,1118.67
F002762,R003,2025-07-05 09:00:00,Boeing 737,160,Completed,10145.29,3690.47,2463.55,573.27
F002763,R003,2025-07-05 17:00:00,Boeing 737,160,Completed,9988.61,3787.09,2642.69,679.34
F002764,R004,2025-07-05 10:30:00,Boeing 737,160,Completed,10337.35,3697.77,1790.06,959.62
F002765,R005,2025-07-05 15:15:00,Airbus A320,180,Completed,3496.86,1165.49,2769.94,786.61
F002766,R006,2025-07-05 14:45:00,Airbus A320,180,Completed,2957.07,1217.68,2301.82,1366.0
F002767,R007,2025-07-05 16:00:00,Boeing 737,160,Completed,3660.76,1278.21,1982.03,1277.39
F002768,R008,2025-07-05 21:00:00,Airbus A320,180,Completed,3236.29,1307.01,2941.52,666.46
F002769,R009,2025-07-05 08:30:00,Airbus A320,180,Completed,1004.54,391.64,1555.56,1313.94
F002770,R009,2025-07-05 17:00:00,Airbus A320,180,Cancelled,996.89,383.05,2593.38,1307.76
F002771,R010,2025-07-05 20:30:00,Airbus A320,180,Completed,1073.41,378.46,2503.62,748.88
F002772,R010,2025-07-05 09:45:00,Boeing 737,160,Completed,1058.66,386.02,1504.04,785.06
F002773,R001,2025-07-06 06:30:00,Airbus A320,180,Completed,14681.87,4760.53,1914.44,518.37
F002774,R002,2025-07-06 10:15:00,Boeing 737,160,Completed,14440.88,4714.45,1813.51,882.62
F002775,R003,2025-07-06 07:15:00,Airbus A320,180,Delayed,10996.39,3708.24,2099.01,1448.52
F002776,R004,2025-07-06 20:00:00,Boeing 737,160,Completed,9933.17,3565.53,2546.72,590.54
F002777,R005,2025-07-06 15:45:00,Boeing 737,160,Completed,3506.77,1214.42,2013.82,917.52
F002778,R005,2025-07-06 12:00:00,Boeing 737,160,Completed,3335.54,1184.25,1895.47,520.67
F002779,R006,2025-07-06 19:45:00,Boeing 737,160,Completed,3270.65,1243.24,2337.58,1492.4
F002780,R007,2025-07-06 11:00:00,Boeing 737,160,Completed,3595.65,1296.76,2311.28,1222.89
F002781,R008,2025-07-06 13:00:00,Boeing 737,160,Completed,3313.75,1327.66,1717.89,889.8
F002782,R008,2025-07-06 09:00:00,Airbus A320,180,Completed,3551.67,1288.86,2341.32,842.91
F002783,R009,2025-07-06 13:15:00,Boeing 737,160,Completed,948.57,379.84,1548.52,1494.19
F002784,R009,2025-07-06 11:15:00,Boeing 737,160,Completed,990.15,377.76,2205.58,507.01
F002785,R010,2025-07-06 14:30:00,Airbus A320,180,Delayed,986.59,382.47,2937.87,556.71
F002786,R010,2025-07-06 10:15:00,Boeing 737,160,Completed,1016.94,357.68,2085.6,573.43
F002787,R001,2025-07-07 13:30:00,Airbus A320,180,Completed,14637.25,4943.03,2081.23,908.17
F002788,R001,2025-07-07 19:15:00,Boeing 737,160,Completed,13140.74,5078.18,2063.89,502.78
F002789,R002,2025-07-07 06:15:00,Airbus A320,180,Completed,12451.82,4967.14,1524.67,873.97
F002790,R003,2025-07-07 06:15:00,Airbus A320,180,Cancelled,10187.39,3525.28,2892.19,551.83
F002791,R003,2025-07-07 13:00:00,Airbus A320,180,Delayed,9941.43,3667.62,1512.55,544.02
F002792,R004,2025-07-07 19:30:00,Boeing 737,160,Completed,10404.48,3724.4,1516.42,716.36
F002793,R005,2025-07-07 09:15:00,Boeing 737,160,Delayed,3466.61,1156.79,1543.22,864.84
F002794,R006,2025-07-07 14:30:00,Boeing 737,160,Completed,3390.2,1219.77,2190.1,871.03
F002795,R007,2025-07-07 17:15:00,Boeing 737,160,Completed,3578.01,1323.59,2953.76,541.66
F002796,R007,2025-07-07 19:00:00,Boeing 737,160,Completed,3781.48,1277.32,2875.85,1447.52
F002797,R008,2025-07-07 16:30:00,Airbus A320,180,Cancelled,3864.99,1293.61,1705.59,819.02
F002798,R008,2025-07-07 15:30:00,Airbus A320,180,Completed,3331.69,1229.51,2336.16,1130.62
F002799,R009,2025-07-07 18:30:00,Airbus A320,180,Completed,1034.55,365.9,2758.45,782.99
