CustomerID,Age,Gender,LoyaltyTier,PassengerType
C22443,20,F,None,Leisure
C22444,37,M,None,Leisure
C22445,71,F,None,Business
C22446,32,F,None,Business
C22447,29,M,None,Business
C22448,42,F,None,Business
C22449,32,M,None,Leisure
C22450,28,F,None,Business
C22451,32,M,None,Leisure
C22452,61,F,Silver,Leisure
C22453,37,F,None,Business
C22454,20,M,None,Leisure
C22455,18,M,None,Leisure
C22456,73,F,Silver,Leisure
C22457,36,F,Silver,Leisure
C22458,46,M,Gold,Business
C22459,28,M,None,Business
C22460,44,F,None,Business
C22461,61,F,Gold,Leisure
C22462,30,M,Silver,Business
C22463,46,F,None,Business
C22464,18,F,None,Business
C22465,70,M,Silver,Business
C22466,44,F,Gold,Business
C22467,33,M,None,Business
C22468,35,M,None,Leisure
C22469,32,M,Gold,Leisure
C22470,33,F,None,Leisure
C22471,18,F,Gold,Leisure
C22472,38,F,Silver,Leisure
C22473,37,M,None,Leisure
C22474,47,M,None,Leisure
C22475,32,F,None,Leisure
C22476,28,F,None,Leisure
C22477,39,M,Gold,Leisure
C22478,18,F,None,Business
C22479,42,F,Gold,Leisure
C22480,18,M,None,Business
C22481,56,F,None,Business
C22482,50,M,Gold,Leisure
C22483,26,M,None,Business
C22484,49,F,None,Leisure
C22485,41,M,None,Leisure
C22486,24,F,Silver,Business
C22487,18,M,None,Leisure
C22488,44,F,None,Business
C22489,28,M,None,Leisure
C22490,56,M,None,Business
C22491,40,M,None,Leisure
C22492,29,F,Gold,Business
C22493,66,Other,Silver,Leisure
C22494,48,M,None,Business
C22495,18,M,None,Leisure
C22496,32,M,None,Business
C22497,19,F,None,Leisure
C22498,28,Other,None,Business
C22499,37,Other,None,Leisure
C22500,45,M,Gold,Business
C22501,43,F,None,Business
C22502,56,M,Gold,Business
C22503,49,F,None,Business
C22504,48,F,None,Business
C22505,43,M,Gold,Business
C22506,59,M,Silver,Leisure
C22507,35,M,Silver,Business
C22508,35,F,None,Leisure
C22509,18,M,None,Leisure
C22510,55,F,None,Business
C22511,38,F,None,Business
C22512,84,M,None,Leisure
C22513,33,M,None,Leisure
C22514,41,Other,None,Leisure
C22515,48,M,None,Leisure
C22516,23,F,Silver,Business
C22517,45,F,Silver,Leisure
C22518,40,F,Gold,Leisure
C22519,35,M,Silver,Business
C22520,57,M,None,Leisure
C22521,26,F,None,Leisure
C22522,44,F,None,Leisure
C22523,61,Other,None,Leisure
C22524,29,F,Silver,Leisure
C22525,35,M,None,Business
C22526,75,M,Gold,Leisure
C22527,47,F,None,Business
C22528,32,M,None,Business
C22529,52,F,None,Business
C22530,31,M,None,Business
C22531,18,F,Platinum,Leisure
C22532,60,M,None,Business
C22533,23,F,Gold,Business
C22534,76,F,None,Business
C22535,32,M,Gold,Leisure
C22536,71,M,Silver,Leisure
C22537,19,F,Silver,Leisure
C22538,55,F,Platinum,Business
C22539,47,F,Silver,Leisure
C22540,52,Other,None,Leisure
C22541,54,M,Silver,Leisure
C22542,32,F,None,Leisure
C22543,20,F,None,Leisure
C22544,39,F,Gold,Leisure
C22545,43,M,Gold,Leisure
C22546,32,F,None,Leisure
C22547,44,M,Gold,Leisure
C22548,44,M,None,Leisure
C22549,26,F,None,Business
C22550,45,F,None,Business
C22551,35,M,None,Business
C22552,29,F,Silver,Business
C22553,51,M,None,Business
C22554,28,M,None,Leisure
C22555,33,M,None,Leisure
C22556,41,F,Gold,Business
C22557,60,Other,None,Business
C22558,42,F,Silver,Leisure
C22559,47,F,None,Leisure
C22560,35,F,Gold,Business
C22561,38,F,None,Business
C22562,39,F,None,Leisure
C22563,44,F,Gold,Leisure
C22564,35,M,None,Leisure
C22565,60,M,None,Business
C22566,34,M,None,Business
C22567,18,M,Gold,Leisure
C22568,81,Other,None,Leisure
C22569,35,F,None,Leisure
C22570,59,M,Gold,Business
C22571,61,M,Gold,Leisure
C22572,54,Other,None,Leisure
C22573,37,F,Silver,Business
C22574,44,M,None,Leisure
C22575,20,M,Gold,Leisure
C22576,69,M,None,Leisure
C22577,27,F,None,Leisure
C22578,36,F,Platinum,Business
C22579,41,M,None,Business
C22580,38,M,Silver,Leisure
C22581,30,M,None,Business
C22582,60,F,Gold,Business
C22583,54,F,Gold,Leisure
C22584,44,F,None,Leisure
C22585,34,F,None,Leisure
C22586,55,F,None,Business
C22587,33,M,None,Leisure
C22588,63,M,None,Leisure
C22589,41,M,None,Business
C22590,58,M,Silver,Business
C22591,38,Other,None,Business
C22592,41,F,Silver,Business
C22593,58,M,Silver,Leisure
C22594,72,M,None,Leisure
C22595,63,M,Silver,Leisure
C22596,53,F,Gold,Business
C22597,48,M,None,Leisure
C22598,32,M,Platinum,Leisure
C22599,44,F,Platinum,Business
C22600,26,F,None,Business
C22601,45,M,None,Business
C22602,46,M,Silver,Business
C22603,18,M,None,Leisure
C22604,40,F,Silver,Business
C22605,46,M,None,Business
C22606,38,M,Silver,Leisure
C22607,45,F,None,Leisure
C22608,19,M,None,Leisure
C22609,28,M,Gold,Business
C22610,55,F,None,Leisure
C22611,40,F,None,Leisure
C22612,45,F,None,Leisure
C22613,31,M,Silver,Leisure
C22614,40,F,None,Leisure
C22615,18,M,Silver,Leisure
C22616,52,M,None,Leisure
C22617,67,F,Silver,Business
C22618,24,F,Silver,Leisure
C22619,25,Other,None,Leisure
C22620,46,F,Gold,Leisure
C22621,62,F,Silver,Leisure
C22622,39,M,None,Leisure
C22623,21,M,None,Business
C22624,36,M,None,Business
C22625,24,M,None,Business
C22626,29,F,Gold,Business
C22627,35,M,None,Business
C22628,26,M,Platinum,Business
C22629,28,F,None,Leisure
C22630,41,M,None,Business
C22631,43,F,Gold,Business
C22632,18,M,Gold,Leisure
C22633,45,F,None,Leisure
C22634,34,F,None,Business
C22635,50,F,Gold,Leisure
C22636,51,M,None,Leisure
C22637,31,F,None,Leisure
C22638,49,M,Gold,Leisure
C22639,27,M,None,Leisure
C22640,59,F,Gold,Leisure
C22641,28,F,Gold,Leisure
C22642,45,M,None,Leisure
C22643,37,M,Silver,Leisure
C22644,24,M,None,Leisure
C22645,53,M,None,Business
C22646,30,M,Silver,Business
C22647,18,F,None,Leisure
C22648,18,M,Silver,Business
C22649,26,M,None,Leisure
C22650,60,M,Silver,Leisure
C22651,58,F,None,Leisure
C22652,29,F,None,Leisure
C22653,34,M,None,Business
C22654,33,M,Silver,Leisure
C22655,19,F,None,Leisure
C22656,25,M,None,Leisure
C22657,54,M,None,Leisure
C22658,47,M,Platinum,Leisure
C22659,44,F,Silver,Business
C22660,19,M,Silver,Business
C22661,41,M,Silver,Leisure
C22662,18,F,Silver,Leisure
C22663,52,F,None,Leisure
C22664,43,M,None,Leisure
C22665,19,F,Silver,Business
C22666,64,M,None,Leisure
C22667,18,Other,None,Leisure
C22668,47,F,None,Leisure
C22669,48,F,None,Leisure
C22670,21,M,None,Leisure
C22671,39,M,None,Leisure
C22672,18,M,None,Leisure
C22673,18,M,None,Leisure
C22674,23,M,None,Leisure
C22675,30,M,Silver,Leisure
C22676,49,M,Silver,Business
C22677,41,M,Silver,Business
C22678,41,F,None,Business
C22679,24,F,Silver,Leisure
C22680,32,M,Silver,Business
C22681,26,F,None,Business
C22682,21,F,Silver,Business
C22683,31,M,Silver,Leisure
C22684,41,M,None,Business
C22685,31,F,Platinum,Leisure
C22686,35,F,None,Business
C22687,50,M,None,Leisure
C22688,32,M,None,Leisure
C22689,19,F,None,Leisure
C22690,48,M,Gold,Business
C22691,43,M,Platinum,Leisure
C22692,44,M,Platinum,Leisure
C22693,49,M,Platinum,Business
C22694,46,F,Gold,Leisure
C22695,40,M,None,Leisure
C22696,75,F,Silver,Business
C22697,20,Other,None,Leisure
C22698,31,F,None,Leisure
C22699,54,M,Gold,Leisure
C22700,42,M,None,Business
C22701,51,F,None,Business
C22702,42,M,None,Business
C22703,60,Other,None,Leisure
C22704,24,Other,Silver,Leisure
C22705,60,F,Gold,Leisure
C22706,57,F,None,Leisure
C22707,21,F,Silver,Leisure
C22708,49,F,Silver,Leisure
C22709,39,M,None,Leisure
C22710,30,F,None,Leisure
C22711,18,M,Silver,Business
C22712,24,F,None,Business
C22713,50,F,None,Business
C22714,52,M,None,Business
C22715,36,M,None,Leisure
C22716,52,F,None,Business
C22717,54,F,Gold,Business
C22718,42,F,None,Business
C22719,29,F,Silver,Business
C22720,46,F,Gold,Leisure
C22721,47,Other,Platinum,Business
C22722,50,M,Gold,Business
C22723,52,M,None,Leisure
C22724,19,F,None,Leisure
C22725,32,M,Silver,Leisure
C22726,18,F,Silver,Leisure
C22727,51,F,Gold,Business
C22728,36,F,Silver,Leisure
C22729,46,M,None,Business
C22730,18,F,Silver,Leisure
C22731,61,F,Silver,Leisure
C22732,22,M,Gold,Leisure
C22733,51,F,None,Leisure
C22734,41,F,None,Leisure
C22735,37,M,None,Leisure
C22736,35,M,None,Leisure
C22737,30,F,Gold,Business
C22738,59,M,None,Leisure
C22739,40,M,None,Leisure
C22740,20,F,Silver,Leisure
C22741,34,M,None,Leisure
C22742,41,F,Silver,Business
C22743,53,M,Gold,Leisure
C22744,30,M,Silver,Business
C22745,31,F,Platinum,Leisure
C22746,40,M,Silver,Business
C22747,53,M,None,Business
C22748,19,F,Silver,Leisure
C22749,47,F,None,Leisure
C22750,33,M,Gold,Leisure
C22751,35,M,Silver,Leisure
C22752,70,F,None,Leisure
C22753,37,F,Gold,Leisure
C22754,51,M,None,Business
C22755,50,F,None,Leisure
C22756,22,M,Silver,Leisure
C22757,18,M,Silver,Business
C22758,52,M,None,Leisure
C22759,23,M,None,Business
C22760,18,M,Gold,Leisure
C22761,55,F,None,Leisure
C22762,24,M,None,Business
C22763,28,F,Platinum,Leisure
C22764,69,F,None,Leisure
C22765,18,F,None,Business
C22766,21,M,None,Leisure
C22767,33,Other,None,Business
C22768,36,M,Silver,Leisure
C22769,26,F,None,Leisure
C22770,22,F,None,Leisure
C22771,62,F,None,Business
C22772,43,F,None,Business
C22773,48,M,None,Leisure
C22774,37,F,Silver,Leisure
C22775,44,F,None,Business
C22776,53,M,None,Leisure
C22777,25,M,Silver,Business
C22778,43,M,None,Leisure
C22779,50,F,Platinum,Leisure
C22780,63,M,Gold,Business
C22781,69,F,None,Leisure
C22782,41,M,None,Leisure
C22783,57,F,None,Leisure
C22784,18,M,None,Leisure
C22785,63,M,Silver,Leisure
C22786,29,M,None,Business
C22787,36,F,None,Leisure
C22788,46,F,None,Leisure
C22789,37,M,None,Business
C22790,42,F,None,Business
C22791,63,M,None,Leisure
C22792,34,M,None,Business
C22793,23,F,None,Leisure
C22794,67,M,None,Leisure
C22795,47,M,Silver,Business
C22796,68,F,None,Leisure
C22797,52,F,None,Leisure
C22798,20,M,Silver,Leisure
C22799,49,M,None,Leisure
C22800,25,Other,None,Business
C22801,40,F,None,Business
C22802,38,M,None,Business
C22803,18,M,None,Leisure
C22804,27,F,None,Business
C22805,73,M,Gold,Business
C22806,43,F,None,Leisure
C22807,37,F,None,Leisure
C22808,67,F,Platinum,Leisure
C22809,34,M,None,Leisure
C22810,38,M,Silver,Leisure
C22811,54,F,None,Leisure
C22812,33,M,Silver,Leisure
C22813,28,M,None,Leisure
C22814,18,Other,None,Leisure
C22815,25,M,None,Leisure
C22816,25,F,None,Business
C22817,42,F,Silver,Leisure
C22818,30,F,Silver,Leisure
C22819,72,F,None,Leisure
C22820,24,M,Silver,Leisure
C22821,61,F,None,Leisure
C22822,43,F,None,Leisure
C22823,52,M,None,Leisure
C22824,51,F,None,Business
C22825,18,F,None,Leisure
C22826,39,F,None,Leisure
C22827,36,Other,None,Leisure
C22828,23,F,Silver,Business
C22829,46,M,Silver,Business
C22830,65,M,None,Leisure
C22831,18,F,Gold,Business
C22832,31,M,None,Business
C22833,21,F,Gold,Leisure
C22834,41,F,None,Leisure
C22835,35,F,None,Leisure
C22836,30,M,None,Business
C22837,50,F,None,Leisure
C22838,64,M,None,Business
C22839,79,M,None,Business
C22840,28,F,None,Leisure
C22841,18,F,Silver,Business
C22842,48,M,Silver,Business
C22843,64,Other,Gold,Leisure
C22844,52,M,None,Business
C22845,64,F,None,Leisure
C22846,36,F,Silver,Business
C22847,30,F,Silver,Leisure
C22848,41,M,Gold,Leisure
C22849,35,M,None,Leisure
C22850,49,M,None,Leisure
C22851,54,M,None,Business
C22852,55,M,Platinum,Leisure
C22853,47,F,None,Business
C22854,43,F,Silver,Leisure
C22855,51,M,None,Business
C22856,18,F,None,Business
C22857,43,F,None,Leisure
C22858,40,F,None,Leisure
C22859,43,M,None,Leisure
C22860,38,M,Platinum,Leisure
C22861,46,F,None,Business
C22862,31,M,Platinum,Leisure
C22863,56,M,None,Business
C22864,47,Other,None,Leisure
C22865,42,Other,None,Leisure
C22866,29,M,Silver,Leisure
C22867,52,F,None,Business
C22868,43,F,Silver,Leisure
C22869,28,M,Silver,Leisure
C22870,39,M,None,Business
C22871,49,F,None,Business
C22872,48,M,Gold,Business
C22873,47,M,Gold,Business
C22874,41,F,Gold,Leisure
C22875,55,M,None,Leisure
C22876,58,F,None,Leisure
C22877,51,F,None,Leisure
C22878,31,Other,Gold,Leisure
C22879,24,F,None,Leisure
C22880,31,F,None,Leisure
C22881,69,F,None,Leisure
C22882,44,M,None,Business
C22883,71,F,Silver,Leisure
C22884,38,M,None,Leisure
C22885,36,F,Gold,Business
C22886,38,F,Silver,Leisure
C22887,38,M,None,Leisure
C22888,28,F,None,Leisure
C22889,22,M,None,Leisure
C22890,47,M,Gold,Leisure
C22891,55,F,None,Leisure
C22892,76,M,None,Leisure
C22893,33,F,None,Leisure
C22894,34,M,Silver,Leisure
C22895,28,M,None,Business
C22896,56,F,Platinum,Leisure
C22897,52,M,None,Leisure
C22898,26,F,None,Business
C22899,26,F,None,Leisure
C22900,54,F,Gold,Business
C22901,45,F,Silver,Leisure
C22902,51,M,None,Leisure
C22903,26,F,None,Business
C22904,18,F,None,Business
C22905,26,F,None,Business
C22906,50,M,None,Leisure
C22907,71,F,Silver,Leisure
C22908,33,M,Gold,Leisure
C22909,74,M,None,Leisure
C22910,52,F,None,Leisure
C22911,19,F,None,Leisure
C22912,43,M,None,Business
C22913,52,M,None,Business
C22914,18,M,None,Business
C22915,49,M,None,Business
C22916,57,M,None,Business
C22917,45,F,None,Leisure
C22918,39,F,Silver,Business
C22919,37,M,None,Business
C22920,36,M,Silver,Leisure
C22921,22,F,Silver,Leisure
C22922,29,F,Silver,Business
C22923,33,F,None,Leisure
C22924,41,M,None,Leisure
C22925,31,F,None,Leisure
C22926,26,F,Gold,Business
C22927,51,F,Gold,Leisure
C22928,45,F,None,Business
C22929,31,M,Silver,Leisure
C22930,47,F,None,Leisure
C22931,33,Other,None,Business
C22932,40,M,Platinum,Business
C22933,54,F,None,Leisure
C22934,30,F,Silver,Leisure
C22935,22,F,Silver,Business
C22936,37,F,Gold,Business
C22937,19,M,None,Leisure
C22938,35,M,Gold,Leisure
C22939,35,M,Silver,Leisure
C22940,18,M,Platinum,Business
C22941,47,M,None,Leisure
C22942,37,M,Silver,Business
C22943,57,M,None,Leisure
C22944,43,M,None,Leisure
C22945,51,M,Silver,Business
C22946,57,M,None,Leisure
C22947,38,M,Gold,Leisure
C22948,39,F,Silver,Leisure
C22949,18,F,None,Business
C22950,58,M,Gold,Leisure
C22951,37,F,None,Leisure
C22952,24,F,None,Leisure
C22953,51,F,None,Leisure
C22954,18,F,None,Leisure
C22955,33,Other,None,Business
C22956,53,M,None,Leisure
C22957,33,M,Gold,Leisure
C22958,29,F,None,Leisure
C22959,33,F,None,Leisure
C22960,18,M,Gold,Business
C22961,50,F,None,Leisure
C22962,38,F,Silver,Leisure
C22963,35,M,None,Leisure
C22964,35,F,Silver,Leisure
C22965,40,F,Silver,Leisure
C22966,49,M,None,Leisure
C22967,39,M,Gold,Leisure
C22968,19,F,Silver,Business
C22969,48,M,None,Business
C22970,47,M,None,Leisure
C22971,43,M,Silver,Leisure
C22972,56,F,None,Leisure
C22973,40,M,Silver,Leisure
C22974,56,M,Silver,Business
C22975,61,F,None,Business
C22976,48,M,None,Leisure
C22977,28,M,Gold,Leisure
C22978,38,M,None,Leisure
C22979,58,F,Silver,Business
C22980,18,M,None,Leisure
C22981,34,M,Gold,Business
C22982,34,F,Platinum,Leisure
C22983,27,M,Silver,Business
C22984,53,F,Silver,Business
C22985,45,F,None,Business
C22986,29,F,Gold,Business
C22987,49,M,None,Leisure
C22988,37,M,None,Leisure
C22989,26,F,Silver,Leisure
C22990,29,M,None,Leisure
C22991,46,F,None,Business
C22992,54,M,None,Business
C22993,32,M,Silver,Leisure
C22994,48,F,Silver,Business
C22995,63,F,None,Leisure
C22996,21,F,Gold,Business
C22997,45,M,None,Leisure
C22998,52,F,Silver,Business
C22999,38,M,Gold,Leisure
C23000,58,Other,None,Leisure
C23001,72,M,None,Leisure
C23002,45,F,Gold,Business
C23003,36,F,None,Leisure
C23004,54,M,None,Leisure
C23005,52,M,None,Leisure
C23006,18,F,None,Business
C23007,39,F,None,Leisure
C23008,34,M,None,Leisure
C23009,45,F,Silver,Leisure
C23010,37,F,None,Leisure
C23011,38,M,None,Leisure
C23012,27,F,Silver,Business
C23013,51,F,Platinum,Business
C23014,64,M,None,Leisure
C23015,27,M,None,Leisure
C23016,19,F,Silver,Leisure
C23017,40,M,None,Business
C23018,39,M,None,Leisure
C23019,57,F,None,Leisure
C23020,21,M,Silver,Leisure
C23021,31,F,None,Leisure
C23022,18,M,Platinum,Leisure
C23023,60,M,None,Leisure
C23024,43,F,None,Business
C23025,33,F,Gold,Leisure
C23026,20,F,None,Leisure
C23027,21,F,None,Leisure
C23028,46,M,None,Business
C23029,23,M,None,Business
C23030,41,M,None,Business
C23031,70,M,None,Leisure
C23032,34,F,Silver,Leisure
C23033,25,F,Silver,Leisure
C23034,45,M,None,Leisure
C23035,21,M,None,Business
C23036,65,F,None,Business
C23037,61,F,Gold,Leisure
C23038,37,F,None,Business
C23039,26,F,Silver,Business
C23040,33,F,None,Business
C23041,35,F,Silver,Business
C23042,45,F,None,Business
C23043,55,F,None,Business
C23044,24,M,None,Business
C23045,55,F,None,Leisure
C23046,49,M,Silver,Leisure
C23047,32,M,None,Business
C23048,23,F,Silver,Leisure
C23049,41,F,Gold,Business
C23050,24,M,Silver,Leisure
C23051,55,F,None,Leisure
C23052,23,Other,None,Business
C23053,48,F,None,Business
C23054,38,F,None,Leisure
C23055,31,F,None,Business
C23056,38,F,None,Leisure
C23057,56,F,None,Business
C23058,22,F,Silver,Leisure
C23059,33,M,None,Business
C23060,28,F,Silver,Business
C23061,39,M,None,Business
C23062,29,F,None,Business
C23063,18,M,None,Leisure
C23064,24,F,None,Leisure
C23065,64,F,Gold,Leisure
C23066,43,F,None,Leisure
C23067,43,F,None,Leisure
C23068,35,F,Silver,Leisure
C23069,39,M,None,Leisure
C23070,33,M,None,Business
C23071,47,F,None,Business
C23072,41,F,None,Leisure
C23073,22,M,None,Leisure
C23074,43,F,Platinum,Leisure
C23075,18,M,None,Business
C23076,46,F,None,Leisure
C23077,18,Other,None,Business
C23078,38,F,None,Leisure
C23079,22,M,Gold,Business
C23080,40,F,Silver,Leisure
C23081,48,F,Gold,Leisure
C23082,62,F,None,Leisure
C23083,18,F,None,Leisure
C23084,54,M,None,Business
C23085,41,M,None,Leisure
C23086,33,M,None,Leisure
C23087,51,M,None,Leisure
C23088,36,M,Silver,Business
C23089,50,F,None,Business
C23090,25,M,Platinum,Business
C23091,30,F,None,Leisure
C23092,54,F,Silver,Business
C23093,62,M,None,Leisure
C23094,39,M,None,Leisure
C23095,18,M,None,Business
C23096,37,M,None,Business
C23097,40,F,Gold,Leisure
C23098,36,M,None,Leisure
C23099,45,F,None,Leisure
C23100,32,M,None,Business
C23101,52,Other,None,Leisure
C23102,22,M,Silver,Leisure
C23103,58,M,None,Leisure
C23104,63,M,None,Business
C23105,26,M,Gold,Business
C23106,26,M,None,Leisure
C23107,46,M,None,Leisure
C23108,22,F,None,Business
C23109,32,F,None,Business
C23110,56,M,Gold,Leisure
C23111,51,F,Silver,Leisure
C23112,69,M,Silver,Leisure
C23113,42,M,None,Business
C23114,30,Other,None,Business
C23115,40,M,Gold,Leisure
C23116,37,F,None,Leisure
C23117,37,F,None,Leisure
C23118,39,M,Gold,Leisure
C23119,26,M,Gold,Leisure
C23120,44,M,None,Leisure
C23121,18,F,None,Leisure
C23122,29,Other,None,Leisure
C23123,38,M,None,Leisure
C23124,18,F,None,Leisure
C23125,51,F,None,Business
C23126,18,F,Gold,Leisure
C23127,50,F,None,Leisure
C23128,20,F,None,Business
C23129,33,F,None,Leisure
C23130,47,F,Silver,Leisure
C23131,72,M,Gold,Leisure
C23132,41,F,None,Leisure
C23133,18,M,None,Business
C23134,54,F,Gold,Leisure
C23135,36,F,None,Leisure
C23136,41,F,None,Leisure
C23137,48,M,None,Leisure
C23138,18,M,None,Business
C23139,40,M,None,Business
C23140,33,M,None,Business
C23141,58,M,Gold,Business
C23142,50,F,Gold,Business
C23143,18,F,None,Leisure
C23144,58,F,Silver,Leisure
C23145,46,F,None,Leisure
C23146,18,F,Silver,Business
C23147,40,M,None,Business
C23148,55,F,None,Business
C23149,21,M,Gold,Leisure
C23150,60,F,None,Business
C23151,18,F,None,Leisure
C23152,28,F,Silver,Leisure
C23153,25,F,None,Leisure
C23154,60,M,None,Business
C23155,32,M,None,Leisure
C23156,22,F,None,Leisure
C23157,46,F,None,Business
C23158,49,M,None,Business
C23159,50,M,None,Leisure
C23160,35,F,None,Leisure
C23161,43,Other,None,Leisure
C23162,30,F,None,Business
C23163,65,M,None,Leisure
C23164,57,M,None,Leisure
C23165,56,F,Gold,Leisure
C23166,51,F,None,Leisure
C23167,47,M,Gold,Business
C23168,21,M,None,Leisure
C23169,49,F,None,Leisure
C23170,41,M,None,Business
C23171,58,M,None,Leisure
C23172,52,F,Silver,Leisure
C23173,48,Other,None,Business
C23174,18,F,None,Leisure
C23175,38,M,Gold,Leisure
C23176,31,M,None,Leisure
C23177,43,M,None,Leisure
C23178,33,M,Gold,Business
C23179,35,M,None,Leisure
C23180,46,M,Gold,Leisure
C23181,33,F,Platinum,Leisure
C23182,41,F,Silver,Leisure
C23183,18,M,None,Business
C23184,27,M,None,Leisure
C23185,49,F,None,Leisure
C23186,21,M,Gold,Leisure
C23187,58,M,Silver,Leisure
C23188,54,M,None,Leisure
C23189,35,F,Silver,Leisure
C23190,84,F,None,Business
C23191,58,F,None,Leisure
C23192,25,M,None,Business
C23193,51,F,None,Business
C23194,40,M,None,Business
C23195,28,F,None,Leisure
C23196,23,F,Platinum,Business
C23197,54,F,None,Leisure
C23198,31,M,Silver,Leisure
C23199,38,M,None,Business
C23200,26,M,None,Leisure
C23201,28,F,None,Business
C23202,38,F,None,Leisure
C23203,45,M,Gold,Business
C23204,18,F,Silver,Business
C23205,40,F,None,Business
C23206,28,M,None,Business
C23207,61,M,None,Leisure
C23208,84,F,Silver,Leisure
C23209,34,F,Gold,Leisure
C23210,18,M,Silver,Leisure
C23211,41,F,Platinum,Business
C23212,36,F,Silver,Business
C23213,69,M,None,Business
C23214,64,F,None,Leisure
C23215,52,M,Silver,Leisure
C23216,31,M,None,Leisure
C23217,50,F,None,Business
C23218,43,F,Platinum,Business
C23219,43,F,Silver,Leisure
C23220,18,F,None,Leisure
C23221,55,M,None,Leisure
C23222,41,F,Platinum,Leisure
C23223,38,F,None,Leisure
C23224,30,M,None,Leisure
C23225,28,M,Silver,Leisure
C23226,44,M,Silver,Leisure
C23227,18,M,None,Business
C23228,51,F,None,Leisure
C23229,24,F,None,Business
C23230,18,M,None,Leisure
C23231,67,M,None,Business
C23232,27,M,None,Leisure
C23233,29,F,Silver,Business
C23234,57,M,Silver,Leisure
C23235,67,M,None,Business
C23236,18,M,None,Leisure
C23237,25,F,None,Business
C23238,26,F,None,Leisure
C23239,54,Other,Gold,Leisure
C23240,64,F,Silver,Leisure
C23241,23,F,Silver,Business
C23242,61,F,None,Business
C23243,29,F,None,Leisure
C23244,45,F,None,Leisure
C23245,20,M,None,Leisure
C23246,38,F,Gold,Leisure
C23247,38,M,None,Leisure
C23248,35,F,None,Leisure
